9,9,8,9,9,8,9,9,9,9,8,9,8,8,9,9,8,8,8,8,9,9,8,8,9,9,9,8,9,8,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,9,8,9,9,8,9,9,9,8,8,8,8,8,8,9,9,8,9,9,8,9,8,8,8,9,9,8,8,8,9,9,8,9,14,21,17,11,2,1,0,2,14,20,17,10,9,9,8,9,9,8,8,9,8,9
9,8,8,8,8,8,9,8,9,8,9,9,9,9,9,9,9,9,9,8,8,8,8,8,9,9,8,8,8,8,8,9,9,8,8,9,9,8,8,9,9,9,8,8,9,9,9,9,8,8,9,9,9,9,9,8,8,8,9,8,9,9,8,9,8,8,9,9,9,9,8,8,8,9,8,9,8,8,14,21,17,11,2,1,0,2,14,20,17,10,9,8,9,8,9,9,9,8,9,9
9,9,8,8,9,8,9,9,8,9,9,8,8,8,9,9,9,8,9,8,8,8,9,8,9,8,9,9,8,9,8,8,8,8,8,8,8,8,8,9,9,8,8,8,9,8,9,9,8,8,8,8,8,8,9,9,8,9,9,9,8,9,8,8,8,8,9,9,8,9,8,9,8,8,8,8,8,8,14,20,16,10,2,1,0,2,14,20,17,10,9,8,9,9,9,9,8,8,8,9
9,8,9,9,9,9,8,8,9,9,9,9,9,9,9,8,8,8,8,9,8,9,9,9,8,9,9,9,8,8,8,8,9,9,8,9,9,9,9,9,9,8,9,9,8,8,9,8,9,9,8,8,8,9,9,8,9,9,9,9,9,8,9,8,9,8,8,9,8,8,9,9,9,9,9,8,9,9,15,20,17,10,2,1,0,2,15,20,16,11,8,9,9,8,8,9,9,9,8,8
8,9,9,8,9,9,9,9,8,9,9,8,8,8,9,9,9,8,9,8,9,9,8,8,8,9,9,9,9,9,9,8,8,8,9,9,8,8,8,8,9,8,9,8,9,8,9,9,9,9,9,8,8,8,8,8,8,8,9,8,8,8,9,8,8,9,8,8,9,9,8,9,8,8,8,8,9,9,14,21,16,10,2,1,0,2,14,20,16,10,9,9,8,9,8,8,8,8,9,9
8,9,9,8,8,8,8,9,9,9,8,9,9,9,8,9,8,9,9,8,8,8,8,9,8,8,8,9,8,9,8,8,9,9,9,8,9,8,8,8,8,8,8,9,8,9,8,8,9,9,8,8,8,8,8,8,9,8,9,9,8,9,8,9,8,8,9,9,9,8,9,8,8,9,9,9,8,8,15,21,17,10,2,1,0,2,15,20,16,11,8,8,9,9,9,8,8,8,9,9
8,8,8,8,9,8,8,9,8,9,8,9,8,9,8,8,9,9,9,8,9,9,8,8,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,8,8,8,8,9,9,8,8,9,8,9,9,9,8,8,8,9,8,8,9,8,9,8,8,8,8,8,8,9,9,9,9,9,9,9,8,8,8,8,15,21,17,10,2,1,0,2,15,20,17,10,9,9,8,8,9,9,8,9,9,9
8,9,9,9,9,8,9,8,9,8,9,8,8,8,8,9,8,9,9,9,8,9,8,8,8,9,8,9,8,8,8,9,8,8,8,9,8,9,8,9,8,9,8,9,8,9,9,9,9,8,8,9,9,9,8,9,9,9,8,9,8,8,8,9,9,8,9,8,9,9,9,9,9,9,9,9,9,8,14,20,17,10,2,1,0,2,15,21,17,11,9,8,9,8,9,9,8,9,9,9
8,9,9,9,9,25,5,4,5,4,4,5,5,4,4,4,5,4,4,4,4,4,5,5,4,5,5,4,4,5,5,5,4,4,5,4,4,5,5,5,5,4,4,5,4,4,5,5,5,4,4,5,4,5,5,4,4,5,22,9,9,9,9,8,9,8,9,25,4,5,5,4,4,5,5,5,5,4,28,21,16,11,2,1,0,2,15,20,16,26,5,5,4,4,4,5,4,4,5,4
9,8,8,8,8,15,3,6,7,7,6,7,6,6,6,6,6,6,7,6,7,7,7,7,6,6,7,7,6,7,6,6,7,7,7,6,7,6,6,7,7,7,7,7,7,6,7,7,6,6,7,7,7,6,7,6,7,2,10,9,9,8,9,9,8,9,9,14,3,6,6,6,7,6,6,6,7,6,7,3,17,11,2,1,0,2,14,21,3,6,7,7,7,6,6,7,6,7,7,6
9,8,8,9,9,15,20,3,18,18,18,19,19,19,18,18,19,19,19,18,18,19,18,18,19,18,19,18,19,19,18,18,19,18,19,19,18,19,18,18,18,18,19,19,19,18,18,19,19,19,18,19,18,19,18,19,3,16,11,8,9,8,8,9,8,8,9,15,21,2,19,18,18,18,18,19,18,18,18,19,2,11,2,1,0,2,15,2,19,18,19,19,18,19,19,19,18,18,19,2
8,9,8,9,9,15,20,17,29,13,13,13,12,12,13,13,13,13,12,13,12,12,13,13,12,13,13,13,13,12,13,12,12,12,12,12,12,13,12,12,12,13,12,12,12,13,13,12,12,12,13,12,12,12,13,27,20,16,11,8,9,8,9,8,8,9,9,15,21,16,29,12,12,13,12,12,13,13,13,12,13,23,2,1,0,2,24,13,13,12,13,13,13,12,13,12,12,13,27,20
8,8,8,8,9,15,20,16,10,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,14,21,17,10,9,8,8,9,8,9,8,8,15,21,16,10,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,14,20
