8,9,8,9,8,9,8,8,9,8,15,20,16,11,2,0,1,2,14,21,17,10,8,9,8,8,8,8,9,8,8,8,9,8,9,8,9,8,9,9,9,8,9,9,8,8,9,8,8,9,9,9,8,8,8,8,9,9,8,9,8,8,9,8,8,9,8,8,8,9,9,8,8,8,9,9,8,9,8,9,8,9,8,9,8,8,8,8,9,8,8,8,8,9,8,9,8,8,8,9
8,8,9,8,8,8,8,8,9,9,15,21,16,11,3,0,1,3,15,21,17,11,9,8,9,9,9,9,9,8,8,8,9,9,9,9,9,9,8,8,9,8,9,8,9,9,8,8,9,9,8,8,9,9,8,9,9,8,9,8,8,9,8,8,8,9,8,9,9,8,9,8,9,8,8,8,8,9,8,9,8,8,9,8,9,8,8,9,8,9,8,8,9,8,8,9,9,8,8,9
8,9,9,8,9,8,9,8,9,9,15,21,16,10,2,0,1,2,15,20,16,10,9,9,9,9,8,8,9,8,8,8,8,8,8,9,8,8,8,8,9,8,8,9,8,9,8,9,9,8,8,9,8,8,9,9,8,8,8,9,8,9,9,8,8,8,8,9,8,9,9,8,8,8,8,8,9,9,9,8,9,9,9,8,9,8,9,8,9,8,9,8,9,8,8,9,9,9,8,9
9,9,9,9,8,8,8,9,8,9,14,21,17,10,2,0,1,3,14,20,17,10,9,8,9,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,8,9,9,8,8,9,9,8,9,9,8,9,9,9,9,8,8,9,8,8,8,9,9,9,9,8,9,8,8,8,9,9,8,9,8,9,9,8,9,8,9,8,8,9
9,8,8,8,9,8,8,8,9,8,14,20,17,11,2,0,1,3,14,21,17,10,8,9,9,8,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,8,8,9,9,9,8,8,9,8,9,9,8,9,9,9,8,9,9,8,8,9,8,9,8,8,8,9,8,8,8,9,8,9,9,8,8,9,8,9,9,9,8,9,8,9,8,8,8,8,8,9,8,8,9,8,8,8,8,8
9,25,4,4,5,5,4,5,5,4,28,21,16,11,2,0,1,2,15,20,16,26,5,4,4,4,4,5,5,5,4,4,5,4,5,4,4,5,4,4,4,4,4,5,4,5,4,5,5,4,5,4,5,4,22,8,8,8,9,8,9,9,9,9,9,8,8,9,8,8,8,9,8,9,8,9,8,8,8,9,9,8,8,8,9,9,9,9,9,9,8,9,8,9,8,8,9,8,9,9
8,15,3,6,6,7,7,7,6,6,7,3,17,10,2,0,1,3,14,20,2,7,6,7,6,6,7,7,7,6,6,7,6,7,7,7,7,6,6,6,6,7,6,7,6,6,6,6,7,6,6,7,6,3,10,8,9,9,9,8,8,8,8,9,9,8,8,8,9,8,8,8,9,9,8,8,8,8,8,8,9,8,9,8,8,9,9,8,9,9,9,9,9,9,8,8,8,8,8,9
8,14,20,3,18,18,19,19,19,19,19,19,3,10,2,0,1,3,15,2,19,19,19,18,19,18,19,19,18,19,18,19,19,19,18,19,19,19,18,18,18,18,19,18,19,18,18,18,18,19,19,19,2,17,11,9,9,9,9,9,9,9,9,9,9,8,8,8,9,8,8,8,9,8,8,9,9,9,8,9,8,8,9,9,9,9,8,9,8,8,9,9,9,8,9,8,9,8,9,8
8,14,21,16,29,13,13,13,12,13,12,13,13,23,3,0,1,2,24,13,12,13,12,13,12,12,13,13,12,12,12,13,13,12,13,12,13,13,13,12,12,13,13,12,12,12,13,13,13,12,12,27,21,16,11,9,9,9,9,9,9,8,8,8,8,9,8,9,8,9,9,8,9,8,9,8,9,8,9,9,9,8,9,8,9,8,8,8,8,9,9,9,8,8,8,8,9,8,8,9
9,15,20,16,11,2,2,3,3,2,2,3,3,2,2,0,1,2,3,2,3,3,3,2,2,2,2,2,2,3,3,3,2,3,3,2,2,3,3,3,2,2,2,3,3,3,2,3,2,3,3,14,20,16,10,8,9,9,9,9,8,8,8,8,8,8,9,8,8,8,8,9,9,8,8,8,9,9,9,8,9,8,9,8,8,8,8,8,9,9,9,9,9,9,8,8,9,9,8,9
