9,9,9,8,8,9,8,8,9,8,9,8,9,8,8,8,8,9,9,8,8,8,8,9,9,8,9,8,8,9,9,9,9,9,8,9,8,8,8,8,8,8,9,8,8,9,8,8,8,9,8,8,8,9,9,8,8,9,8,8,9,9,9,8,8,9,9,8,8,9,9,9,9,8,8,9,8,8,9,8,9,8,8,8,8,9,9,9,8,8,8,8,8,8,9,9,9,8,9,8
8,9,9,8,8,8,8,8,9,9,9,9,9,8,8,8,9,9,9,8,9,9,9,9,9,9,8,9,8,8,9,8,8,8,8,9,8,8,8,8,9,9,8,9,9,9,9,9,8,9,9,9,9,8,9,9,8,8,9,9,9,9,8,8,9,8,9,9,9,9,9,9,8,8,8,8,9,8,9,8,9,9,8,9,9,9,9,9,9,8,8,9,9,8,8,8,9,8,9,9
9,8,9,9,9,9,8,8,9,9,8,8,8,9,9,25,5,5,4,4,4,4,5,4,4,5,5,5,5,5,4,5,5,4,4,5,5,4,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,5,4,5,4,5,4,4,4,5,5,5,5,4,4,5,5,4,4,5,5,4,5,5,4,22,8,9,8,8,8,8,9,9,8,8,8,9,9,8,9
9,9,9,8,8,9,8,8,8,9,9,8,8,9,9,14,2,6,6,6,7,7,6,7,6,6,7,7,6,6,7,7,7,6,7,6,7,7,7,7,6,7,6,7,6,7,6,7,6,6,6,7,7,6,6,7,7,6,6,6,6,6,7,6,6,6,7,7,7,6,7,6,7,7,7,7,6,7,7,7,6,7,7,2,10,8,9,9,8,8,8,8,9,8,8,9,9,8,9,9
8,8,9,8,9,8,8,9,9,9,9,9,9,8,9,15,21,3,18,18,19,19,19,18,18,19,18,19,19,18,18,19,19,19,19,19,18,18,18,19,19,19,18,18,19,19,18,18,19,18,19,18,18,18,19,19,19,18,18,19,19,18,18,19,18,18,19,18,19,19,18,18,19,18,18,18,18,18,18,19,19,18,3,17,11,9,8,8,8,8,8,9,9,8,9,8,9,8,8,8
9,9,9,9,9,9,9,9,8,8,9,9,8,9,9,15,20,17,29,12,13,12,12,12,12,13,13,12,12,12,12,12,12,13,12,12,13,13,12,13,13,12,13,13,13,12,12,13,12,13,13,12,12,13,12,13,13,13,12,13,13,13,12,13,13,12,12,12,12,13,13,13,13,12,12,12,12,13,13,13,13,27,20,16,10,9,8,8,9,9,8,9,8,9,8,9,8,8,9,8
8,9,8,8,9,9,8,9,9,8,8,9,9,9,9,14,21,16,10,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,3,2,3,2,2,3,2,3,2,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,3,2,3,3,2,2,3,3,3,3,3,2,2,3,2,3,2,2,2,15,21,17,11,8,8,9,9,8,9,8,8,8,8,9,9,9,9,8
9,8,8,9,9,9,9,8,8,8,8,8,9,9,9,14,21,17,11,3,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,3,15,20,17,10,9,9,9,8,8,9,8,9,9,9,8,8,9,9,9
8,8,9,9,8,8,8,9,9,8,9,8,8,9,8,14,21,17,11,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,2,15,21,17,11,9,8,8,8,9,8,8,9,9,9,9,9,8,8,8
9,8,9,9,9,9,9,9,8,8,9,8,8,9,9,15,21,17,10,2,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,3,14,21,16,10,8,9,9,8,9,9,9,9,9,9,9,9,8,8,8
