8,8,9,9,8,8,9,9,9,25,5,4,4,5,4,4,5,5,5,5,4,5,4,4,4,5,5,4,4,5,5,5,5,4,4,5,4,4,5,4,4,5,5,4,4,4,5,5,5,4,5,5,4,4,4,4,4,4,5,4,5,5,4,5,4,5,4,4,5,5,4,4,4,5,5,5,4,4,5,5,5,4,4,4,5,5,4,5,4,4,4,4,4,4,22,8,9,8,8,9
8,9,8,8,8,8,9,8,8,14,3,6,7,7,7,7,6,6,6,6,7,6,7,6,7,7,6,6,7,7,7,7,6,7,7,7,7,7,7,7,6,6,7,6,7,6,6,7,7,6,7,6,7,6,6,6,6,6,6,6,7,6,6,7,6,7,6,6,6,6,7,7,6,7,6,7,6,6,7,7,6,7,6,7,7,7,6,6,6,6,7,7,6,3,10,9,8,8,9,9
8,8,9,9,8,9,8,9,8,15,20,3,19,18,19,18,18,19,18,19,19,18,19,18,19,18,18,18,19,18,18,18,18,19,18,18,18,19,19,18,18,18,19,18,19,19,19,19,18,18,18,18,19,19,19,18,18,19,18,18,18,18,19,19,18,18,19,18,18,18,18,18,18,18,19,18,18,19,19,18,19,19,18,19,19,18,18,19,19,18,18,19,3,17,11,8,9,8,9,9
9,9,9,9,9,8,8,9,8,15,20,17,29,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,13,12,27,20,16,10,8,8,9,9,9
8,8,8,9,9,8,9,8,8,14,21,16,10,2,3,3,2,3,2,2,2,2,2,3,2,2,2,2,2,3,3,3,2,2,3,3,2,2,2,2,2,3,3,3,3,3,2,3,3,2,2,2,3,3,2,3,2,2,3,3,2,2,2,2,3,2,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,3,2,3,3,3,2,14,20,17,11,9,8,9,8,9
4,5,5,4,4,4,5,4,5,28,21,16,10,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,14,21,16,11,8,9,8,9,9
6,6,7,7,6,6,6,7,7,7,2,17,10,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,14,21,16,10,9,9,8,8,8
19,18,18,18,19,19,19,18,19,19,19,2,10,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,14,21,17,10,8,9,8,9,9
12,12,13,12,13,12,13,12,13,12,13,12,23,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,14,20,17,11,9,8,9,9,8
2,2,3,3,3,3,2,3,2,2,2,3,3,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,14,20,16,11,8,9,9,8,8
